step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
58,'C1299279378','2','F',19032,'M1823072687','28007','es_transportation',68.01,0
37,'C1426420214','3','F',12168,'M1823072687','28007','es_transportation',0.48,0
18,'C1906860092','3','F',17210,'M1823072687','28007','es_transportation',93.4,0
25,'C790395954','2','F',31836,'M1823072687','28007','es_transportation',63.14,0
107,'C851156881','3','F',92575,'M1823072687','28007','es_leisure',128.62,0
154,'C1886620334','4','F',89315,'M1823072687','28007','es_leisure',17.98,0
129,'C177123752','3','F',22507,'M1823072687','28007','es_transportation',5.22,0
62,'C1687903356','6','F',60605,'M1823072687','28007','es_transportation',28.84,0
38,'C1740004679','2','F',96596,'M1823072687','28007','es_transportation',16.01,0
66,'C1733778992','5','F',47453,'M1823072687','28007','es_transportation',4.06,1
138,'C85676975','3','F',00569,'M209847108','28007','es_leisure',186.29,0
119,'C848293063','1','F',06927,'M1823072687','28007','es_transportation',24.22,0
34,'C1723242462','2','F',26171,'M1823072687','28007','es_transportation',6.71,0
17,'C1129461636','2','F',22584,'M1823072687','28007','es_transportation',9.25,0
81,'C1801015376','4','F',38982,'M1823072687','28007','es_leisure',148.6,0
24,'C146553626','3','U',27669,'M1823072687','28007','es_leisure',111.24,0
23,'C1944210063','2','U',51498,'M1823072687','28007','es_transportation',9.11,0
21,'C1153943594','4','F',66839,'M1823072687','28007','es_transportation',7.43,0
120,'C514864285','5','F',40537,'M1823072687','28007','es_transportation',11.51,0
148,'C1965017830','1','U',93641,'M1823072687','28007','es_transportation',28.87,0
18,'C732095806','3','F',51604,'M1823072687','28007','es_transportation',7.47,0
113,'C1078596280','2','F',78194,'M1823072687','28007','es_transportation',13.78,0
47,'C566598245','5','F',77147,'M1823072687','28007','es_transportation',47.62,0
8,'C1159406873','3','F',14168,'M1823072687','28007','es_transportation',87.23,0
158,'C1187799344','2','F',92606,'M1823072687','28007','es_transportation',11.4,0
174,'C1434797923','2','F',24970,'M1823072687','28007','es_transportation',15.23,0
150,'C1147125608','2','F',16221,'M1823072687','28007','es_transportation',88.06,0
170,'C1098443227','4','F',90882,'M1823072687','28007','es_transportation',198.14,0
54,'C1542180842','3','F',32813,'M1823072687','28007','es_transportation',27.89,0
10,'C1320820565','3','U',65086,'M1823072687','28007','es_transportation',31.92,0
52,'C1439299369','5','U',33817,'M1823072687','28007','es_transportation',18.24,0
92,'C1744098311','3','F',85884,'M1823072687','28007','es_transportation',0.21,0
105,'C10263180','3','F',84313,'M1823072687','28007','es_transportation',3.48,0
133,'C1376617526','3','U',02405,'M1823072687','28007','es_transportation',5.12,0
53,'C169255115','4','F',91562,'M1823072687','28007','es_transportation',9.03,0
171,'C1005495267','U','F',08043,'M1823072687','28007','es_transportation',21.19,0
165,'C1166683343','2','F',69439,'M1823072687','28007','es_leisure',42.22,0
130,'C1457086535','2','F',72389,'M1823072687','28007','es_transportation',42.32,0
111,'C689850593','2','F',74805,'M1823072687','28007','es_transportation',1.82,0
164,'C1810630647','2','U',41480,'M1823072687','28007','es_leisure',139.4,0
124,'C1342849651','6','F',28900,'M1823072687','28007','es_leisure',146.7,0
174,'C358247377','1','U',46248,'M1823072687','28007','es_transportation',38.54,0
52,'C1896828249','2','F',94712,'M1823072687','28007','es_transportation',27.53,0
149,'C1511497789','1','F',43143,'M1823072687','28007','es_home',22.1,0
16,'C901025251','3','F',75045,'M1823072687','28007','es_transportation',21.63,0
57,'C1750835738','5','F',59901,'M1823072687','28007','es_transportation',12.66,0
62,'C1973547259','3','U',03600,'M1823072687','28007','es_transportation',80.88,0
107,'C808977147','1','F',51305,'M1823072687','28007','es_transportation',20.33,0
141,'C864602023','3','F',90239,'M1823072687','28007','es_leisure',53.84,0
38,'C332727422','3','U',35198,'M1823072687','28007','es_transportation',30.68,0
37,'C1292140369','5','F',59061,'M1823072687','28007','es_transportation',32.05,0
47,'C1290093162','3','F',75674,'M1823072687','28007','es_transportation',16.1,0
105,'C1685492470','3','F',94938,'M1823072687','28007','es_transportation',19.15,0
97,'C1134333439','2','F',18042,'M1823072687','28007','es_transportation',9.25,0
15,'C1255149927','3','F',41904,'M1823072687','28007','es_transportation',71.96,0
135,'C826715503','3','F',04700,'M1823072687','28007','es_transportation',11.8,1
143,'C1980965530','2','F',18706,'M1823072687','28007','es_transportation',136.51,0
16,'C1908894965','4','F',45509,'M1823072687','28007','es_wellnessandbeauty',23.12,0
151,'C1158233054','3','F',48110,'M1823072687','28007','es_transportation',27.42,1
112,'C249282739','2','U',39881,'M1823072687','28007','es_transportation',6.76,0
164,'C1114685649','2','U',88570,'M1823072687','28007','es_transportation',40.77,0
30,'C2037338028','5','F',29161,'M1823072687','28007','es_transportation',2.74,0
78,'C929919235','2','F',48878,'M1823072687','28007','es_transportation',20.27,0
27,'C1952969809','3','F',62602,'M1823072687','28007','es_transportation',9.38,0
17,'C1791903269','5','F',35751,'M1823072687','28007','es_transportation',31.73,0
46,'C1087788850','2','F',41751,'M1823072687','28007','es_transportation',48.99,0
83,'C1457086535','5','F',15632,'M1823072687','28007','es_transportation',32.55,0
154,'C362654279','3','F',79205,'M1823072687','28007','es_transportation',73.73,0
19,'C1629152705','2','F',39937,'M1823072687','28007','es_transportation',16.0,0
121,'C44197733','5','F',07106,'M1823072687','28007','es_transportation',33.87,0
20,'C383368009','1','F',60418,'M1823072687','28007','es_transportation',34.28,0
149,'C1784864427','3','F',26582,'M1823072687','28007','es_transportation',0.83,0
117,'C430579454','1','F',92450,'M1823072687','28007','es_transportation',24.27,0
160,'C1671770086','3','F',28645,'M1823072687','28007','es_transportation',45.01,0
24,'C942160317','5','F',08203,'M1823072687','28007','es_transportation',46.99,0
154,'C1177926954','3','F',95656,'M1823072687','28007','es_transportation',3.69,0
138,'C322786133','2','F',40945,'M1823072687','28007','es_transportation',5.73,0
92,'C839245179','1','U',88259,'M1823072687','28007','es_transportation',53.95,0
26,'C1884342559','3','F',86558,'M1823072687','28007','es_wellnessandbeauty',31.37,0
172,'C1881279773','1','F',06683,'M85975013','28007','es_leisure',22.91,0
55,'C936786093','4','F',29735,'M1823072687','28007','es_transportation',14.4,0
157,'C227356089','3','U',82515,'M1823072687','28007','es_transportation',46.1,0
124,'C759940472','2','F',44036,'M1823072687','28007','es_transportation',69.98,0
73,'C2089485741','2','U',82936,'M1823072687','28007','es_transportation',7.13,0
138,'C927696302','6','U',83161,'M1823072687','28007','es_transportation',5.54,0
84,'C6094907','2','F',91893,'M1823072687','28007','es_food',30.39,0
150,'C1897792872','4','F',21867,'M1823072687','28007','es_transportation',13.57,0
26,'C300112558','2','F',26783,'M1823072687','28007','es_transportation',4.67,0
88,'C238779431','4','F',82922,'M1823072687','28007','es_transportation',7.94,0
111,'C1694039833','4','F',95470,'M1823072687','28007','es_transportation',33.52,0
161,'C1740393527','2','F',35332,'M1823072687','28007','es_leisure',8.69,0
166,'C1396978257','2','F',38738,'M1823072687','28007','es_transportation',53.11,0
88,'C841747618','1','F',23235,'M1823072687','28007','es_transportation',52.38,0
39,'C719205737','3','F',72411,'M1823072687','28007','es_transportation',8.06,0
62,'C1777674460','2','F',46306,'M1823072687','28007','es_transportation',69.38,0
24,'C104392148','3','U',16811,'M1823072687','28007','es_transportation',28.64,0
173,'C1606614105','4','F',65710,'M1823072687','28007','es_fashion',64.69,0
96,'C1482659693','4','U',97368,'M1823072687','28007','es_transportation',19.73,1
154,'C2114634161','2','U',75758,'M1823072687','28007','es_transportation',8.43,0
48,'C1999090638','2','F',85293,'M1823072687','28007','es_transportation',9.38,0
93,'C503124737','3','F',93570,'M1823072687','28007','es_leisure',41.22,0
14,'C708968659','1','F',93019,'M1823072687','28007','es_fashion',55.05,0
136,'C801383032','3','F',07015,'M1823072687','28007','es_transportation',30.92,0
29,'C747590731','2','F',33429,'M1823072687','28007','es_transportation',14.7,0
137,'C1159034982','4','F',25832,'M1823072687','28007','es_transportation',23.66,0
63,'C1464030920','5','F',10267,'M1823072687','28007','es_transportation',9.96,0
68,'C1735920391','3','F',73374,'M1823072687','28007','es_transportation',0.88,0
22,'C1812702959','2','F',54543,'M1823072687','28007','es_transportation',1.32,0
51,'C251449240','2','U',36212,'M1823072687','28007','es_transportation',66.42,0
124,'C187965576','4','F',66768,'M1823072687','28007','es_fashion',41.26,0
171,'C839839520','3','F',63572,'M1823072687','28007','es_transportation',6.26,0
85,'C424790668','4','F',40114,'M1823072687','28007','es_transportation',72.57,0
101,'C1101722853','4','U',82009,'M1823072687','28007','es_transportation',15.15,0
90,'C1896147467','5','F',78820,'M1823072687','28007','es_transportation',34.59,0
54,'C1234470601','4','F',88393,'M1823072687','28007','es_transportation',27.18,0
138,'C1207935724','3','F',73894,'M1823072687','28007','es_fashion',74.47,0
19,'C851156881','4','F',92721,'M1823072687','28007','es_transportation',4.15,0
113,'C59149030','5','F',94265,'M1823072687','28007','es_transportation',84.32,0
53,'C1591441443','3','F',03961,'M1823072687','28007','es_transportation',1.83,0
167,'C1556912476','4','U',08298,'M1823072687','28007','es_wellnessandbeauty',24.23,0
21,'C2064491438','4','F',72036,'M1053599405','28007','es_leisure',33.77,0
35,'C1928637369','3','F',04696,'M1823072687','28007','es_transportation',87.67,0
151,'C1475799889','3','U',56180,'M1823072687','28007','es_transportation',36.72,0
37,'C1475317372','3','F',06245,'M1888755466','28007','es_leisure',76.13,0
86,'C1404589205','3','F',45627,'M1823072687','28007','es_transportation',35.94,0
126,'C862633345','4','F',17458,'M1823072687','28007','es_transportation',136.87,0
85,'C1201848792','4','U',24294,'M1823072687','28007','es_transportation',2.69,0
159,'C1962882634','1','U',45437,'M1823072687','28007','es_transportation',43.57,0
128,'C1639665156','3','U',52610,'M1823072687','28007','es_transportation',8.68,0
43,'C1622124632','2','F',94262,'M1823072687','28007','es_transportation',3.93,0
59,'C822689044','2','U',67453,'M1823072687','28007','es_transportation',100.49,0
40,'C566598245','5','F',01482,'M1823072687','28007','es_transportation',5.74,0
135,'C1058652489','4','F',49531,'M1823072687','28007','es_transportation',26.92,0
70,'C1674379117','6','F',61930,'M1823072687','28007','es_transportation',63.66,0
164,'C6094907','3','U',30573,'M1823072687','28007','es_leisure',60.26,0
42,'C914250073','2','F',45686,'M1823072687','28007','es_transportation',45.02,0
176,'C936435497','6','U',91430,'M1823072687','28007','es_home',60.79,0
123,'C480951921','4','F',80480,'M1823072687','28007','es_transportation',13.55,0
135,'C1980302296','2','F',37470,'M1823072687','28007','es_transportation',21.66,0
139,'C1076110991','2','F',96012,'M1823072687','28007','es_transportation',0.16,0
156,'C1869939691','4','U',83299,'M1823072687','28007','es_transportation',20.75,0
22,'C1542180842','4','F',33336,'M1823072687','28007','es_transportation',106.67,0
138,'C1207935724','4','U',03240,'M1823072687','28007','es_transportation',39.96,0
70,'C1808385426','5','F',40557,'M1823072687','28007','es_transportation',1.58,0
59,'C911735174','2','F',41486,'M1823072687','28007','es_leisure',20.99,0
82,'C800967034','2','F',97205,'M1823072687','28007','es_transportation',16.07,0
11,'C1074203200','2','F',60331,'M1823072687','28007','es_travel',16.24,0
79,'C1236489588','4','F',54694,'M1823072687','28007','es_transportation',3.68,0
76,'C656405809','1','U',99496,'M1823072687','28007','es_transportation',20.01,0
145,'C868933598','2','F',09706,'M1823072687','28007','es_wellnessandbeauty',59.92,0
174,'C2112631749','1','F',66952,'M1823072687','28007','es_transportation',32.79,0
6,'C755000520','3','F',25494,'M1823072687','28007','es_transportation',3.19,0
105,'C1680347409','2','F',16780,'M1823072687','28007','es_transportation',21.76,0
90,'C1158738757','4','F',50299,'M1823072687','28007','es_transportation',27.14,0
117,'C1057259459','2','F',52443,'M1823072687','28007','es_transportation',0.51,0
9,'C1965115675','5','U',20838,'M1823072687','28007','es_transportation',11.73,0
51,'C686669439','5','F',94731,'M1823072687','28007','es_transportation',9.9,0
50,'C1440340988','3','U',17432,'M1823072687','28007','es_transportation',3.78,0
146,'C908718101','4','F',77158,'M1823072687','28007','es_transportation',4.99,0
80,'C1621026927','3','F',68125,'M1823072687','28007','es_transportation',57.92,0
100,'C951689990','5','F',57852,'M1823072687','28007','es_transportation',88.39,0
1,'C1530157952','3','U',92357,'M1823072687','28007','es_transportation',19.37,0
38,'C1806963277','1','F',70920,'M1823072687','28007','es_transportation',32.12,0
19,'C1102156492','2','F',48723,'M1823072687','28007','es_transportation',21.45,0
19,'C750572020','2','F',31324,'M1823072687','28007','es_transportation',30.18,0
37,'C779868884','3','F',31128,'M1823072687','28007','es_transportation',43.71,0
167,'C1424007721','3','U',72314,'M1823072687','28007','es_health',51.21,0
134,'C759915530','4','F',84504,'M1823072687','28007','es_transportation',23.33,0
174,'C1460082550','3','F',89838,'M1823072687','28007','es_transportation',6.12,0
53,'C1676378077','2','F',55778,'M1823072687','28007','es_transportation',17.06,0
60,'C185428348','3','U',67900,'M1823072687','28007','es_transportation',23.93,0
89,'C1060120913','2','F',30952,'M1823072687','28007','es_transportation',101.39,0
57,'C1303555047','3','F',40396,'M1823072687','28007','es_leisure',42.46,0
99,'C1118932469','0','F',41399,'M1823072687','28007','es_transportation',131.74,1
128,'C1887326984','3','F',15994,'M1823072687','28007','es_leisure',105.3,0
121,'C698358493','3','F',25114,'M1823072687','28007','es_transportation',10.27,0
11,'C2075699398','4','F',80211,'M1823072687','28007','es_transportation',62.85,0
17,'C645521146','4','F',50759,'M1823072687','28007','es_transportation',32.87,0
137,'C1747513604','3','F',72737,'M1823072687','28007','es_transportation',59.93,0
34,'C1767103563','3','F',29830,'M1823072687','28007','es_transportation',2.05,0
141,'C1018388493','3','U',93466,'M1823072687','28007','es_transportation',22.79,0
135,'C1651034737','3','F',80467,'M1823072687','28007','es_transportation',39.59,0
133,'C1862556322','0','F',42192,'M1823072687','28007','es_transportation',10.45,0
143,'C324262354','5','F',89640,'M1823072687','28007','es_transportation',22.24,0
104,'C546386486','2','F',32734,'M1823072687','28007','es_transportation',7.8,0
19,'C1450354557','2','F',64411,'M1823072687','28007','es_transportation',69.72,0
49,'C1986046665','4','F',62041,'M1823072687','28007','es_transportation',34.73,0
23,'C1610467120','2','F',91080,'M1823072687','28007','es_transportation',22.86,0
109,'C342410301','5','F',32025,'M1823072687','28007','es_transportation',23.67,0
66,'C1186953291','5','F',88710,'M1823072687','28007','es_transportation',1.08,0
113,'C479535332','2','F',84852,'M1823072687','28007','es_transportation',65.33,0
50,'C1649412954','5','F',28292,'M1823072687','28007','es_transportation',8.47,0
11,'C206074131','4','U',71022,'M1823072687','28007','es_transportation',17.25,0
143,'C582022575','4','F',20523,'M1823072687','28007','es_transportation',22.3,0
